review_id,bank_id,review_text,rating,review_date,sentiment_label_vader,sentiment_score_vader,sentiment_label_distilbert,sentiment_score_distilbert,themes,primary_theme,source,created_at,bank_name,bank_code
2105,1,Good I like it .,5,2025-01-22,POSITIVE,0.6597,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2106,1,Wow❤🙏..,5,2025-01-22,POSITIVE,0.8402,POSITIVE,0.6246,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2107,1,The worst bank in Ethiopia!,1,2025-01-22,NEGATIVE,0.6588,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2108,1,Annoying app Very poor,1,2025-01-22,NEGATIVE,0.7264,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2109,1,"I have been accessing my CBE from abroad very easily without problems .Good job, guy.",2,2025-01-22,POSITIVE,0.4231,POSITIVE,0.9996,"['Account Access Issues', 'Technical Issues']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2110,1,I love ❤️ 😍 💖 ❣️ 💕,5,2025-01-21,POSITIVE,0.9723,POSITIVE,0.9994,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2111,1,Waw,5,2025-01-21,NEUTRAL,0.0,NEGATIVE,0.7346,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2112,1,"Why force-disable Developer Options in the latest update? I get that it's a security precaution, but it's overkill. Plenty of other financial apps do not require it and it's sometimes necessary for debugging/experimental reasons",1,2025-01-21,POSITIVE,0.1779,NEGATIVE,0.998,"['User Interface & Experience', 'Technical Issues', 'Security & Privacy']",User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2113,1,Excellent app,1,2025-01-20,POSITIVE,0.5719,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2114,1,"The app resets without customer interaction or confirmation, which is concerning. Please improve the user experience to ensure better control and transparency for customers.",5,2025-01-20,POSITIVE,0.8658,NEGATIVE,0.9712,"['Account Access Issues', 'Feature Requests']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2115,1,"It was very convenient and cool to use, but for some reason it hasn't been working for me lately.",1,2025-01-20,POSITIVE,0.1979,NEGATIVE,0.8925,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2116,1,Nice app,4,2025-01-20,POSITIVE,0.4215,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2117,1,cBENooR,5,2025-01-19,NEUTRAL,0.0,POSITIVE,0.9303,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2118,1,Breaks after a week,1,2025-01-19,NEUTRAL,0.0,NEGATIVE,0.9532,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2119,1,Good work keep it uo.,5,2025-01-19,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2120,1,teliga,5,2025-01-19,NEUTRAL,0.0,NEGATIVE,0.9704,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2121,1,Jest i like this app esy and fast,4,2025-01-19,POSITIVE,0.3612,POSITIVE,0.9979,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2122,1,First,5,2025-01-18,NEUTRAL,0.0,POSITIVE,0.9978,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2123,1,abdulkarem,5,2025-01-18,NEUTRAL,0.0,POSITIVE,0.9753,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2124,1,Reliable & Simplified Service🎉💜🙏🙏,5,2025-01-18,POSITIVE,0.7845,POSITIVE,0.9995,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2125,1,Muhajer Naser,5,2025-01-18,NEUTRAL,0.0,POSITIVE,0.8195,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2126,1,This application is an unreliable application. Please do not use it. Hackers will enter through the application and take the certificate from CBE.,1,2025-01-18,POSITIVE,0.3182,NEGATIVE,0.9994,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2127,1,Goood app,5,2025-01-18,NEUTRAL,0.0,NEGATIVE,0.9925,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2128,1,Please make it active it is delaying in low connection thanks.,5,2025-01-18,POSITIVE,0.7003,POSITIVE,0.8377,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2129,1,Best app for adroid user,5,2025-01-18,POSITIVE,0.6369,POSITIVE,0.9956,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2608,1,Superexcellent,5,2024-10-08,NEUTRAL,0.0,NEGATIVE,0.9578,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2130,1,Excellent condition security code used,5,2025-01-18,POSITIVE,0.7269,POSITIVE,0.9991,['Security & Privacy'],Security & Privacy,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2131,1,Saadahmuu,1,2025-01-18,NEUTRAL,0.0,NEGATIVE,0.979,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2132,1,Yeah its very important in our daily life,5,2025-01-17,POSITIVE,0.5095,POSITIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2133,1,The new update is seems force enable developer options on setting. And please fix the problem on iphones it only works for few days every time it get maintained at branches,1,2025-01-17,NEGATIVE,0.1027,POSITIVE,0.7808,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2134,1,Kedir nuri jemal,5,2025-01-16,NEUTRAL,0.0,POSITIVE,0.9445,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2135,1,The great app and banking system 🤩,5,2025-01-16,POSITIVE,0.6249,POSITIVE,0.9985,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2136,1,"Money transfer options is not giving correct input, and there is no way of knowing whether the money was successfully transferred.",2,2025-01-16,NEUTRAL,0.0093,NEGATIVE,0.9998,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2137,1,Over,5,2025-01-15,NEUTRAL,0.0,NEGATIVE,0.934,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2138,1,GOOD app,5,2025-01-15,POSITIVE,0.5622,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2139,1,i enabled two step verification..when i press Authenticate it says Authentication failed.,5,2025-01-15,NEGATIVE,0.5106,NEGATIVE,0.9997,"['Account Access Issues', 'Technical Issues', 'Security & Privacy']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2140,1,Very much helpful,5,2025-01-15,POSITIVE,0.4728,POSITIVE,0.9998,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2141,1,Please add mini statement,2,2025-01-15,POSITIVE,0.3182,POSITIVE,0.9678,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2142,1,It simplify every step.,5,2025-01-15,NEUTRAL,0.0,POSITIVE,0.9978,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2143,1,It's good app,5,2025-01-15,POSITIVE,0.4404,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2144,1,Taliyemuxumid mahamuud,2,2025-01-15,NEUTRAL,0.0,NEGATIVE,0.7885,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2145,1,Keep up guys you're always trustful service giver. I appereciated so much.,5,2025-01-14,POSITIVE,0.6705,POSITIVE,0.9997,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2146,1,Abuu irbo,5,2025-01-14,NEUTRAL,0.0,POSITIVE,0.5954,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2147,1,Too good,5,2025-01-14,POSITIVE,0.4404,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2148,1,Suuuuu,5,2025-01-13,NEUTRAL,0.0,NEGATIVE,0.9773,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2149,1,This app is the worst the current release doesn't work when developers mode is on and the transaction errors make you transfer money twice with errors,1,2025-01-13,NEGATIVE,0.836,NEGATIVE,0.9997,"['Transaction Performance', 'Technical Issues']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2150,1,Baayyee gaariidha Garuu App keessan altokko tokko isa ati tokko ergitu irra deebi'ee ergaa isa nu sirreessaa,4,2025-01-12,NEUTRAL,0.0,NEGATIVE,0.9914,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2151,1,Developer mode?????,1,2025-01-12,NEUTRAL,0.0,NEGATIVE,0.9959,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2152,1,"It is Nice, but some times details of credited amount not shown from whom sent.",4,2025-01-12,POSITIVE,0.631,NEGATIVE,0.6729,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2153,1,"I am facing difficulties related to network issues, while I have a good internet connection.",1,2025-01-11,POSITIVE,0.1779,NEGATIVE,0.8892,"['User Interface & Experience', 'Technical Issues']",User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2154,1,Hulum yalfal,5,2025-01-11,NEUTRAL,0.0,NEGATIVE,0.9677,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2155,1,How to make developer mode off,5,2025-01-11,NEUTRAL,0.0,NEGATIVE,0.9988,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2156,1,"Alert The device developer Mode is turned on. You can't use this app, Please turn off Developer Mode and try again. OK Why reason?",1,2025-01-11,POSITIVE,0.7531,NEGATIVE,0.9971,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2157,1,Galaxy j7,5,2025-01-11,NEUTRAL,0.0,POSITIVE,0.9231,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2158,1,Tariku kasahun,5,2025-01-10,NEUTRAL,0.0,POSITIVE,0.9683,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2159,1,Very good,4,2025-01-10,POSITIVE,0.4927,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2160,1,I am leul,5,2025-01-10,NEUTRAL,0.0,NEGATIVE,0.7331,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2161,1,Exelent App,5,2025-01-10,NEUTRAL,0.0,POSITIVE,0.9969,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2162,1,Smart app❤️,5,2025-01-10,POSITIVE,0.4019,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2163,1,aqf WWE the ga,2,2025-01-09,NEUTRAL,0.0,NEGATIVE,0.7553,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2164,1,"Good cbe app but it frequently need update , after you update you will go to the Bank officer for verification . But my question is why not verify own self .",2,2025-01-09,POSITIVE,0.2382,NEGATIVE,0.9766,"['Feature Requests', 'Security & Privacy']",Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2165,1,Best and easy to use,5,2025-01-09,POSITIVE,0.7964,POSITIVE,0.9998,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2166,1,EMAMU WUBETUDERESE,3,2025-01-09,NEUTRAL,0.0,POSITIVE,0.5089,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2167,1,Merjerbehel.,5,2025-01-09,NEUTRAL,0.0,POSITIVE,0.8828,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2168,1,"First this app was pretty good and well connection while transferring money, but now there's no such a worst mob app ever while transferring money it corrupts due to the network and took the amount of money you were transferring from your account then after seconds interruptions it's shows that the money is transferred (this case happens especially to telebirrr wallet) then after you report the issue to the CBE customer service they refund your money to your CBE account after 3-5 days.",2,2025-01-09,NEGATIVE,0.8555,NEGATIVE,0.9965,"['Account Access Issues', 'Transaction Performance', 'Technical Issues', 'Customer Support']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2169,1,Satisfied,5,2025-01-08,POSITIVE,0.4215,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2170,1,It nice but some connection limitation,3,2025-01-08,NEGATIVE,0.2263,NEGATIVE,0.8407,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2171,1,Ok. C,5,2025-01-08,NEUTRAL,0.0,POSITIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2172,1,It's bestv forever!!,4,2025-01-08,NEUTRAL,0.0,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2173,1,It is good app but not have statment 1 week 1 month only 2 days and it is not order by time,5,2025-01-08,POSITIVE,0.2382,NEGATIVE,0.9727,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2174,1,8 expriance,1,2025-01-08,NEUTRAL,0.0,NEGATIVE,0.7427,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2175,1,this app is very good,5,2025-01-08,POSITIVE,0.4927,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2176,1,It fast and satisfied,5,2025-01-08,POSITIVE,0.4215,POSITIVE,0.9998,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2177,1,Best app for the bank,5,2025-01-08,POSITIVE,0.6369,POSITIVE,0.9994,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2178,1,best bank,5,2025-01-08,POSITIVE,0.6369,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2179,1,Good challenge good.,5,2025-01-08,POSITIVE,0.7269,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2180,1,It is good,4,2025-01-07,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2181,1,Best app I was but the message updated and it refused to work for me,5,2025-01-07,NEGATIVE,0.0516,NEGATIVE,0.9995,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2182,1,More,5,2025-01-07,NEUTRAL,0.0,POSITIVE,0.9969,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2183,1,Why do i have to close the developer option to use it. After the update it's not even working unless I close the developer option,1,2025-01-07,NEUTRAL,0.0,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2184,1,Atractive and easy to use,5,2025-01-07,POSITIVE,0.4404,POSITIVE,0.9762,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2185,1,"You can not track your transaction history with correct date, time and order",1,2025-01-07,NEUTRAL,0.0,NEGATIVE,0.9984,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2186,1,Important,5,2025-01-07,POSITIVE,0.2023,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2187,1,"Keep saying ""unable to connect"" after a normal phone update. Please update the app to match latest phone ""updates""",1,2025-01-07,POSITIVE,0.3182,NEGATIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2188,1,Sufiyan ahmade umara,5,2025-01-07,NEUTRAL,0.0,NEGATIVE,0.7966,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2189,1,It's simple and easy to use,1,2025-01-06,POSITIVE,0.4404,POSITIVE,0.9998,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2190,1,good app I like it,4,2025-01-06,POSITIVE,0.6597,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2191,1,WOW,5,2025-01-06,POSITIVE,0.5859,POSITIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2192,1,"i,ts not working, not good",1,2025-01-06,POSITIVE,0.2594,NEGATIVE,0.9998,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2193,1,Thank you free 2 years,4,2025-01-06,POSITIVE,0.7003,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2194,1,Please Add A dark theme😭😭,1,2025-01-06,NEGATIVE,0.5994,POSITIVE,0.9206,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2195,1,Open,2,2025-01-06,NEUTRAL,0.0,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2196,1,Good service,5,2025-01-06,POSITIVE,0.4404,POSITIVE,0.9998,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2197,1,Abara,5,2025-01-06,NEUTRAL,0.0,POSITIVE,0.9515,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2198,1,ABC 1234d,5,2025-01-06,NEUTRAL,0.0,POSITIVE,0.5687,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2199,1,I don't understand the reason why this app asks me to turn off my developer options whenever I try to log into the app 🙄 This issue immediately needs to be fixed. Why would I sacrifice my phone's performance to use only this app? It's ridiculous 😒,2,2025-01-06,NEGATIVE,0.3612,NEGATIVE,0.9997,"['Technical Issues', 'Feature Requests']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2200,1,Teaching 12 years,5,2025-01-06,NEUTRAL,0.0,POSITIVE,0.9878,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
2201,1,I have been using it for a years and it is beautiful in i the time have been using it,1,2025-01-06,POSITIVE,0.5994,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
